,0
RM,1.9301553719008273
ZN,0.013004958677685868
PTRATIO,0.17971570247933844
DIS,0.3753785123966942
B,0.14012561983471072
LSTAT,1.5730710743801657
CRIM,0.5221057851239669
TAX,0.12697851239669428
INDUS,0.08428429752066122
AGE,0.3444363636363639
CHAS,0.00842644628099177
NOX,0.3266545454545459
RAD,0.06500165289256211
