,RM,ZN,PTRATIO,DIS,B,LSTAT,CRIM,TAX,INDUS,AGE,CHAS,NOX,RAD
54,0.17079999999999843,0.0867999999999988,0.26159999999999856,-0.8987999999999999,0.06879999999999811,2.2431999999999994,0.16119999999999876,0.09799999999999934,-0.11439999999999913,-0.3820000000000029,-0.02120000000000033,-0.07199999999999988,0.36080000000000184
55,3.4655999999999985,0.0,0.2096,-0.7051999999999993,-0.019999999999998862,0.11360000000000028,0.6000000000000014,0.006799999999999073,0.10080000000000026,-0.11919999999999717,0.0,0.029999999999999007,-0.08240000000000051
56,-1.1923999999999981,-0.006399999999999295,0.11080000000000005,0.37960000000000027,0.0,1.086000000000001,0.532399999999997,0.26359999999999884,-0.029999999999999714,0.2563999999999986,0.0,-0.0011999999999989797,0.017600000000000192
57,-1.3159999999999994,-0.01600000000000108,0.14280000000000115,-0.12320000000000064,-0.026800000000000067,3.4935999999999985,0.5619999999999997,0.030799999999999272,-0.09519999999999981,0.7836000000000005,0.0,0.01039999999999992,-7.105427357601002e-16
58,-0.3263999999999996,-0.025600000000002864,0.0,-0.1264000000000003,0.06080000000000112,1.7396000000000016,0.015600000000002012,0.22959999999999853,-0.0064000000000000055,-0.07520000000000096,0.0,-0.04880000000000066,-0.061999999999999035
59,15.876,0.0015999999999991132,0.3264000000000003,-0.05679999999999978,0.2684000000000026,0.4384,-0.02079999999999771,0.20520000000000566,-0.09320000000000021,0.36680000000000135,0.009600000000000363,0.03799999999999955,-0.0007999999999988461
60,2.2656,-0.014000000000000058,0.008800000000000096,-1.800400000000001,-0.06640000000000015,5.1928,0.0464000000000027,0.2388000000000005,0.02880000000000038,0.11240000000000024,0.0,0.0,-0.08559999999999875
61,2.4283999999999986,0.05000000000000142,0.04720000000000013,-0.6292000000000002,-0.04800000000000182,-0.022399999999998955,0.26519999999999583,0.44880000000000136,-0.1240000000000002,0.4716000000000015,0.08919999999999888,0.18960000000000007,-0.05240000000000009
62,-1.1959999999999975,0.0504000000000012,-0.26799999999999785,0.04520000000000231,0.12760000000000177,8.462799999999998,-0.18639999999999973,0.1732000000000035,-0.07119999999999962,0.002000000000001023,0.030400000000000916,0.097199999999998,0.0
63,3.203199999999999,-0.01039999999999921,0.3824000000000005,-0.0023999999999993805,0.0,0.11760000000000019,0.08800000000000026,0.23279999999999887,0.11400000000000148,0.008799999999999386,-0.00800000000000054,0.0,-0.002400000000000091
64,3.8128000000000037,0.03360000000000056,-7.105427357601002e-16,-0.41399999999999937,0.03119999999999905,5.583999999999999,1.0660000000000047,0.027200000000000203,0.04959999999999951,0.46120000000000017,0.0,1.0483999999999987,-0.02359999999999971
65,1.3688000000000031,0.03759999999999906,0.07480000000000046,-0.03639999999999901,0.015199999999999747,0.035199999999999676,-0.0623999999999981,0.16800000000000068,0.2891999999999982,0.8472000000000015,-0.023200000000000644,-0.03280000000000101,0.09839999999999875
66,-0.49999999999999856,0.018000000000000682,-0.29039999999999894,0.026000000000001224,-0.08159999999999953,-0.5400000000000013,-0.2647999999999982,0.26959999999999906,-7.105427357601002e-16,0.1524000000000001,-0.0040000000000006255,0.1544000000000004,-0.07520000000000024
67,-1.6664000000000037,-0.06999999999999744,0.41119999999999807,0.076400000000001,0.024000000000000198,-4.892799999999999,0.42520000000000235,0.15719999999999884,0.0,0.5080000000000009,-0.01039999999999992,0.47320000000000206,0.0
68,-0.04839999999999804,-0.032000000000000736,0.31520000000000153,-0.5144000000000013,-0.0023999999999979593,2.3228,0.10959999999999966,0.257200000000001,0.25000000000000355,0.6080000000000012,0.0,-0.15199999999999889,-0.0064000000000021375
69,6.753200000000001,-0.00519999999999996,0.037199999999999275,0.0352000000000011,0.15319999999999895,1.278799999999999,0.2180000000000014,0.06960000000000122,0.3071999999999992,0.1603999999999985,-7.105427357601002e-16,-0.004399999999998272,-0.010000000000000142
70,4.199600000000003,-0.005600000000000804,0.04239999999999995,-0.5955999999999981,-0.08920000000000065,2.1827999999999994,0.17640000000000028,-0.08560000000000016,0.4184000000000019,0.11640000000000228,0.00799999999999983,2.0788000000000006,0.03880000000000265
71,1.7671999999999983,0.0,0.2363999999999983,0.018399999999998327,-0.4276000000000016,2.4123999999999994,-0.12919999999999873,0.14879999999999888,0.0,0.14200000000000051,0.0,0.15959999999999752,0.09919999999999973
72,-0.3940000000000019,0.0,0.08839999999999933,-0.30239999999999795,-0.09800000000000111,-0.9368000000000031,-0.04239999999999995,-0.07000000000000099,-0.333199999999999,-0.03639999999999901,0.0,-0.006399999999999295,-0.08719999999999892
73,0.030799999999999984,0.0,-0.04240000000000137,0.29399999999999765,-0.0819999999999986,0.0,-0.09680000000000036,0.015199999999999747,0.015599999999999881,0.5692000000000007,-0.029199999999998737,0.017600000000001614,-0.002400000000000091
74,-0.08559999999999945,-0.0015999999999991132,0.13799999999999954,-0.22039999999999865,0.0008000000000009777,0.038799999999999814,0.12560000000000002,-0.42800000000000293,-0.11199999999999974,-0.01599999999999966,0.0,-0.015200000000000102,0.002400000000000091
75,-0.8008000000000003,0.006000000000001648,-0.14080000000000012,-0.23600000000000138,-0.04999999999999716,0.26119999999999804,0.22399999999999806,0.06800000000000139,-0.08839999999999933,0.45640000000000286,0.0,-0.007599999999999341,0.049199999999998315
76,-1.1415999999999968,0.0,-0.2692,-0.2412000000000006,0.06479999999999961,-0.4920000000000016,0.23199999999999932,0.1544000000000004,0.00920000000000023,0.2631999999999991,0.0,0.40120000000000183,-0.005200000000000671
77,1.8628000000000007,-0.003199999999998937,0.027599999999998914,-0.12560000000000002,0.0,0.9752000000000024,0.5003999999999976,-0.019599999999999083,0.13640000000000113,0.5256000000000043,0.0,0.1183999999999994,-0.01080000000000041
78,3.238400000000002,0.03359999999999985,-0.13279999999999995,-0.4052000000000042,-0.025199999999999535,5.044000000000001,0.25800000000000056,0.0051999999999992495,0.15319999999999895,0.34040000000000104,0.0,0.11880000000000238,-0.017599999999998773
79,0.05480000000000018,-0.004399999999999693,0.0,0.002000000000001023,-0.17439999999999714,0.9911999999999999,0.24680000000000107,-0.12799999999999798,0.0,-0.06160000000000139,0.0,0.0,0.03399999999999963
80,0.31720000000000115,0.004799999999999471,0.004800000000000182,0.11359999999999885,0.07079999999999842,4.005599999999999,-0.061999999999996905,-0.00040000000000048883,-0.01200000000000152,-0.2911999999999987,0.0,-1.335199999999999,0.009600000000000363
81,3.350400000000002,0.0,-0.9347999999999999,0.014799999999998903,1.2767999999999973,0.8916000000000011,0.1583999999999975,-0.07240000000000002,0.25720000000000026,-1.003600000000001,0.036399999999999724,-0.051600000000000534,0.051199999999999336
82,-3.539200000000001,-0.03319999999999936,-0.14640000000000059,2.4020000000000024,0.05920000000000236,2.097999999999997,0.2720000000000006,-0.0832000000000015,0.10800000000000054,-0.17760000000000103,0.0,0.8231999999999993,-0.11880000000000165
83,0.05999999999999872,0.017600000000000192,0.04279999999999902,3.9527999999999985,0.0,-0.4779999999999987,0.48319999999999863,-0.009999999999998366,0.07759999999999963,-0.20080000000000098,0.06759999999999948,-0.11719999999999971,0.05080000000000027
84,0.1671999999999997,0.00519999999999996,-0.15919999999999918,-7.105427357601002e-16,0.07000000000000242,-0.8155999999999992,-1.5547999999999997,0.08080000000000069,0.07320000000000135,-0.35599999999999987,0.0,0.12920000000000015,0.03599999999999994
85,-7.105427357601002e-16,0.0,0.06920000000000073,0.4063999999999993,-0.021599999999999574,-2.9147999999999965,-1.093200000000002,0.0,0.09720000000000084,-0.278400000000001,0.0,-0.2243999999999982,0.0012000000000000454
86,3.9547999999999974,0.0,-0.43759999999999766,1.4252000000000002,0.013599999999999567,-3.9863999999999975,-0.5855999999999991,-0.21200000000000188,0.0616000000000021,-0.008799999999998675,0.0,0.010000000000001208,0.09679999999999964
87,-0.708000000000002,0.0,-0.15279999999999988,-0.3300000000000004,-0.08159999999999883,-4.176399999999999,-0.05160000000000018,-0.04359999999999964,0.03960000000000115,-0.29560000000000314,0.0,-0.25999999999999873,-0.09080000000000225
88,-0.07639999999999887,-7.105427357601002e-16,0.15319999999999928,2.248799999999998,0.0,-0.18960000000000043,-1.2560000000000013,3.552713678800501e-16,-0.07399999999999948,-0.05960000000000001,0.0,-0.5244000000000006,0.036000000000000656
89,-0.18360000000000057,-0.014000000000000058,-0.05559999999999974,1.642400000000002,0.0,-1.025600000000002,0.41960000000000264,0.06080000000000112,0.05039999999999907,-0.44759999999999955,0.0,-3.1648000000000014,0.03760000000000012
90,-1.5264000000000006,0.0,-0.06039999999999921,1.7347999999999975,0.04880000000000031,-1.3819999999999992,-2.9175999999999966,0.0,0.0036000000000001365,-0.4387999999999998,0.0,-0.2280000000000008,0.05040000000000013
91,0.0064000000000000055,0.022399999999999663,-0.0023999999999979593,-0.03640000000000043,0.005200000000000671,0.37719999999999915,-0.6203999999999983,-0.11399999999999935,0.0951999999999991,0.19999999999999823,0.0,-0.9139999999999986,-0.01640000000000157
92,-6.360800000000002,-7.105427357601002e-16,-0.24199999999999733,-0.13120000000000048,0.15,-0.38840000000000074,-0.3648000000000028,-0.31520000000000153,0.0028000000000002246,-0.011999999999999034,0.0,-0.4936000000000007,-0.2607999999999997
93,-5.521599999999999,0.011999999999999744,-0.01439999999999877,0.04360000000000071,-0.031199999999999763,-0.4768000000000008,-2.195600000000003,-0.23359999999999878,0.010400000000000275,-0.3911999999999999,0.0,-0.20000000000000284,0.0524000000000008
94,-1.374799999999997,0.0,-0.03960000000000079,1.1631999999999985,0.029999999999999714,-2.2767999999999975,-2.1736000000000013,-0.1351999999999986,0.15399999999999636,-0.33479999999999954,0.0,-0.10440000000000219,0.13880000000000123
95,0.0,0.0,-0.4899999999999977,-0.4728000000000012,0.043200000000000925,-2.389599999999998,-2.7207999999999957,-0.3920000000000002,-0.05359999999999836,-0.49000000000000127,0.0,-0.28319999999999973,-0.05279999999999916
96,0.1535999999999987,0.004399999999999693,-0.09159999999999968,-0.039200000000000304,0.14759999999999848,-0.030000000000000426,-0.9608000000000004,-0.10999999999999872,0.11359999999999815,-0.01720000000000077,0.0,-0.006000000000000227,0.039200000000000304
97,-0.020400000000000064,-0.01839999999999975,0.014400000000000546,0.3564000000000007,0.3823999999999998,0.010400000000000275,-0.03120000000000118,-0.03200000000000003,0.0035999999999994257,-0.6147999999999989,0.0,-0.03479999999999954,0.0971999999999987
98,-0.9059999999999988,0.0036000000000001365,-0.13999999999999915,0.3623999999999995,-0.4851999999999993,0.28279999999999994,-1.1812000000000005,-0.12720000000000056,0.05599999999999881,0.36199999999999977,-0.009600000000000363,1.1852000000000005,0.03439999999999941
99,0.5392000000000003,0.015199999999999391,-0.13959999999999936,0.0,-0.7907999999999976,-0.8812000000000022,-0.6508000000000009,-0.2072000000000024,0.028399999999999183,0.1004000000000012,0.0,-0.02120000000000104,0.0
100,-3.7548000000000017,0.0,0.01039999999999992,0.02119999999999962,0.24599999999999972,-1.6323999999999999,0.05079999999999565,-0.16319999999999873,0.08999999999999986,-0.23279999999999818,-0.00799999999999983,-0.5352000000000003,-0.3960000000000029
101,-0.03039999999999985,0.0,-0.19679999999999823,0.0708000000000002,0.08600000000000066,0.39400000000000046,-0.5176000000000027,-0.09159999999999968,0.13160000000000024,-0.3139999999999986,0.0,-0.528400000000002,0.0
102,-0.19359999999999927,0.0,-0.4151999999999987,0.20199999999999924,0.04960000000000022,-1.3287999999999958,0.4487999999999996,-0.059599999999998945,-0.0015999999999998238,-0.03200000000000003,-0.012800000000000011,-0.3684000000000015,0.045600000000001015
103,0.4156000000000013,0.014000000000000058,-0.6403999999999996,0.1867999999999995,0.011600000000000676,-0.9588000000000015,-0.10000000000000213,-0.03040000000000056,0.08640000000000007,-0.20000000000000143,-7.105427357601002e-16,-0.012399999999998811,0.09560000000000031
104,-6.480399999999999,-0.0007999999999995566,-0.20759999999999898,-2.9184000000000005,-0.6043999999999983,-1.8291999999999962,-0.8332000000000044,-0.09959999999999951,0.052000000000001025,-0.6512,0.0,-0.565599999999997,0.004800000000000182
105,0.25,0.0,-1.0680000000000027,0.10120000000000076,-0.018800000000000948,-2.0499999999999994,-0.2688000000000013,-0.1592000000000006,0.043999999999999775,-0.7268000000000001,0.0,0.06079999999999934,0.16759999999999983
106,-0.750800000000001,-0.033599999999999144,-0.04200000000000017,-0.16799999999999854,0.10999999999999802,-0.556799999999998,1.1824000000000041,-0.07199999999999918,0.012000000000000455,-0.3755999999999993,0.0,-1.0116000000000018,0.020400000000000064
107,0.7911999999999967,0.0,-0.9455999999999968,0.4047999999999991,-0.19399999999999942,-4.731199999999999,-0.5515999999999999,-0.13639999999999972,-7.105427357601002e-16,0.0075999999999996955,-0.011199999999999478,0.06560000000000024,-0.16880000000000023
108,-1.6284000000000034,0.0,-0.1711999999999975,0.17999999999999972,-0.3859999999999978,0.4364000000000036,0.02200000000000024,-0.1372000000000014,-0.049600000000000574,-0.0416000000000011,0.0,-0.2959999999999997,0.023199999999999932
109,-0.28360000000000163,-0.006399999999999295,0.11599999999999966,0.1647999999999989,0.4551999999999996,-0.4652000000000001,-0.7748000000000026,-0.01599999999999966,0.0832000000000015,0.5032000000000008,0.0,-0.2268000000000015,0.0
110,-2.0315999999999996,0.0,0.0,0.09280000000000044,0.0512000000000036,0.7340000000000011,0.30520000000000136,0.0132000000000005,0.08879999999999981,0.04080000000000013,-3.552713678800501e-16,0.8308000000000006,0.04519999999999982
111,4.5016000000000025,0.0,-0.05799999999999841,0.22519999999999812,0.050400000000000486,0.2967999999999996,0.1320000000000011,-0.22360000000000255,0.06559999999999988,0.0,0.0,0.6859999999999985,-0.5496000000000002
112,-4.238000000000001,7.105427357601002e-16,-0.0031999999999996476,0.25240000000000046,0.051199999999999336,-5.528399999999997,1.0576000000000012,-0.0027999999999991586,0.07640000000000029,-0.01319999999999979,0.0,-0.00040000000000190995,0.0
113,-0.4048000000000023,-0.0016000000000005344,-0.09399999999999978,0.33200000000000107,-0.09600000000000009,-0.8775999999999989,-0.15920000000000128,-0.02559999999999931,0.04560000000000031,0.052799999999999514,-0.02120000000000033,-0.10880000000000081,0.11479999999999961
114,-0.3760000000000012,0.0,-0.17920000000000122,0.14960000000000093,0.09440000000000345,-1.5028,-1.470400000000002,-0.01679999999999815,-0.4596000000000018,0.012799999999999655,0.0,0.3320000000000018,-0.049200000000000445
115,-2.3063999999999987,0.0,-0.019199999999999308,0.3787999999999975,0.3335999999999988,-3.075200000000001,-1.238399999999999,-0.21600000000000108,0.10279999999999916,-0.7987999999999985,-7.105427357601002e-16,-0.3508000000000024,-0.21240000000000095
116,0.10479999999999948,0.0,1.4210854715202005e-15,0.04120000000000061,1.4210854715202005e-15,-0.9848000000000028,-0.070799999999997,-0.00320000000000249,0.0779999999999994,-0.23000000000000043,0.0,0.006399999999999295,-0.019600000000001217
117,-0.18080000000000068,-0.028400000000000602,-0.09919999999999973,-0.08759999999999905,0.011199999999999832,-3.552713678800501e-16,0.4800000000000001,-0.46959999999999874,-0.3271999999999974,-0.3648000000000007,0.0,0.021999999999997754,0.00040000000000048883
