,B,RM,ZN,AGE,DIS,NOX,RAD,TAX,CHAS,CRIM,INDUS,LSTAT,PTRATIO,
39,1.4845384615384556,1.6932527472527457,1.7247051282051442,1.6469384615384624,1.688371794871792,1.8037575091574998,1.6612860805860754,1.8229717948717943,1.6795384615384619,1.4716575091575113,1.4721717948717994,3.4148717948717944,1.8779384615384629,0.0
40,1.5157384615384626,-1.2055615384615403,1.6837717948717978,1.1911051282051301,1.7668717948717898,1.8362717948717937,1.6867384615384617,4.300971794871811,1.6795384615384616,1.6815717948717919,2.8727051282051272,1.6422717948718013,1.8620051282051304,0.0
41,1.7268638583638622,5.057623382173384,1.7091836996337022,2.057835286935289,1.1454884615384637,1.7550567155067152,1.5730757631257615,2.191897191697189,1.6795384615384619,1.359416239316239,1.8855257631257625,3.984094810744803,2.322400366300362,0.0
42,1.5767860805860825,0.6914860805860794,1.679205128205121,-0.1417234432234425,1.593105128205124,1.8167717948717912,1.529552747252752,1.8140098901098918,1.7929479853479893,1.6613194139194092,1.679205128205129,-1.0929805860805817,1.7283146520146597,0.0
43,1.7316717948717988,1.293519413919419,1.6778717948717787,-0.047247252747253304,1.6112384615384598,1.776519413919409,1.5757527472527417,1.9844527472527496,1.8056384615384613,1.8880860805860835,1.679138461538463,0.4547860805860809,1.7485717948718047,0.0
44,1.3905527472527532,1.6806860805860782,1.6795384615384616,2.626086080586093,1.7571860805860986,1.8974860805860763,1.5366384615384614,2.2802860805860905,1.6795384615384619,1.3895051282051303,1.698471794871795,2.4088860805860777,1.7731384615384662,0.0
45,1.470205128205126,1.9287717948717982,1.6905384615384755,1.0428384615384623,1.6795384615384612,1.648871794871789,1.639738461538465,1.885571794871794,1.7773717948717933,1.453405128205125,1.688205128205119,1.6743384615384656,1.9466051282051295,0.0
46,1.5290051282051225,1.7020717948717912,1.677538461538433,0.45317179487179293,1.689971794871805,1.7913051282051282,1.6795384615384616,1.7455051282051297,1.8297717948718053,1.6297717948717945,1.3017384615384582,-1.561894871794865,1.7565051282051287,0.0
47,1.4016717948717938,4.1096384615384585,1.6788717948717922,1.5780051282051377,1.6187717948717943,2.1611051282051155,1.6795384615384614,1.6951717948717946,1.6795384615384616,1.541171794871783,1.5586717948717885,3.1840384615384507,2.157805128205145,0.0
48,1.662938461538448,21.636371794871696,1.6795384615384614,0.8304717948717906,1.923938461538458,1.5948051282051336,1.6795384615384619,1.721571794871782,1.679538461538462,1.2909051282051445,1.5332717948717856,4.078705128205115,1.8284051282051295,0.0
49,1.672233699633693,21.310059890109887,1.6795384615384614,2.2133265567765554,1.6351384615384643,1.5999789377289455,1.6795384615384619,1.7698122710622626,1.6795384615384608,1.404445604395593,1.5559313186813104,4.505559890109857,1.8208979853479976,0.0
50,1.6108860805860827,7.54323369963369,1.6144051282051224,1.985781318681318,1.2776241758241726,1.782928937728934,1.6755717948717948,1.7070289377289374,1.6795384615384616,1.3468051282051274,1.582543223443229,1.738338461538464,2.127314652014655,0.0
51,1.68260512820513,1.9268432234432291,1.6768717948717908,2.4233098901098926,1.1394432234432308,1.4307765567765531,1.6680717948717902,1.8897098901098863,1.679538461538462,1.4176717948717932,1.454605128205129,5.332043223443228,1.6425098901098845,0.0
52,1.6839027472527401,9.447969413919402,1.7043956043955963,2.252321794871795,1.2886646520146563,1.8330336996336967,1.739171794871795,1.625714652014653,1.6795384615384616,1.7183551282051308,1.555855128205132,5.78093608058607,1.5121408424908445,0.0
53,1.6404575091575115,1.2228503663003663,1.6915527472527498,2.434076556776558,0.9492003663003676,1.6815908424908377,1.6467408424908434,1.8912622710622762,1.6795384615384619,1.4101265567765515,1.3943027472527472,3.8240003663003637,1.878300366300368,0.0
54,1.9415011599511671,11.88423925518926,1.7728384615384567,1.1573154456654489,3.527367826617822,1.8159297313797331,1.8495289377289412,2.1861178266178394,1.6795384615384619,1.8084003663003676,1.5692773504273467,3.0577059218559324,1.910239255189259,0.0
55,1.7626670329670324,10.614547985347969,1.7640717948717919,1.350924175824181,1.834871794871789,1.622971794871798,1.886138461538459,1.9814003663003614,1.679538461538462,1.8159051282051424,1.652790842490844,2.0261575091575095,2.160014652014671,0.0
56,1.5906479853479867,-0.23001868131868622,1.6753717948718017,2.114138461538459,1.760581318681319,1.6393479853479829,1.5574384615384615,2.232681318681318,1.679538461538462,1.5651717948717898,1.5440146520146578,1.8172051282051258,1.92188131868132,0.0
57,1.6773860805860825,0.021486080586074003,1.6639717948718191,2.649319413919409,1.5438717948717988,1.5514527472527488,1.5484098901098937,2.0307527472527522,1.6795384615384619,1.538786080586082,1.3425051282051264,1.6791479853479874,1.821371794871794,0.0
58,1.4257051282051325,1.715805128205137,1.6801384615384705,2.6679289377289397,1.578828937728937,1.6575051282051247,1.666228937728939,2.7404622710622712,1.6795384615384628,1.527895604395604,1.5345956043956037,3.8627289377289293,1.7406384615384631,0.0
59,1.197714652014654,21.284790842490874,1.7156384615384626,2.0542194139194128,1.6893241758241764,1.6588575091575013,1.7765146520146526,2.1999098901098955,1.7678479853479843,1.3451670329670369,1.5608765567765497,3.5491575091575003,1.7159813186813178,0.0
60,1.562464652014657,6.625243223443226,1.6974765567765617,2.1925765567765527,1.6144836996337086,1.7490598901098897,1.6888265567765566,2.1602051282051287,1.679538461538462,1.4794146520146592,1.671669413919422,5.9479908424908485,2.1110503663003595,0.0
61,1.7959598901098923,10.542576556776517,1.7453717948717984,2.0445336996337007,1.6324360805860851,1.91958846153846,1.8389456043956038,2.1116432234432283,1.7753717948717909,1.8586670329670352,1.5792122710622662,3.6292765567765604,1.678417032967031,0.0
62,1.7399336996337005,5.283743223443224,1.6922860805860858,2.1796336996336954,1.455050366300363,1.9452598901098899,1.6738503663003712,2.259662271062269,1.7832789377289375,1.4640979853479876,1.6393956043955973,5.571709890109894,2.076097985347989,0.0
63,1.8047456043956074,5.0871717948718125,1.6584194139194113,2.295897985347977,1.6025765567765584,1.7709717948717936,1.7176527472527412,2.6232051282051336,1.6795384615384619,1.4405813186813234,1.8681217948717976,4.346947985347991,2.580169413919401,0.0
64,1.6940622710622726,9.202838461538482,1.707495604395598,2.3096003663003675,1.5485598901098863,2.068405128205139,1.8176646520146547,2.527121794871801,1.6795384615384616,1.6543265567765568,1.7425884615384646,4.903657509157508,1.972140842490839,0.0
65,1.6126003663003636,1.6795384615384614,1.6343384615384655,2.5799670329670357,0.8648336996337059,1.4604336996337037,1.713200366300368,2.6074336996336913,1.6795384615384616,1.3163717948717955,2.971700366300364,1.6615717948718018,1.74647179487178,0.0
66,1.6000027472527498,3.8326598901098867,1.841633699633698,2.386497985347989,1.5024836996336968,1.80570512820513,1.619419413919413,2.664667032967032,1.6795384615384619,1.5723908424908457,1.6323313186813175,4.623583699633703,1.6130860805860785,0.0
67,1.4600956043956,0.8429432234432227,1.685838461538459,2.159728937728939,1.2853527472527468,1.5272813186813174,1.5862146520146512,2.0711432234432214,1.6795384615384612,1.724571794871798,1.6831384615384597,1.3617765567765492,1.8443765567765564,0.0
68,1.6694051282051396,1.7599019536019547,1.639477350427347,2.463906715506717,0.7864995726495786,1.4696273504273438,1.606918620268614,1.9044186202686237,1.6795384615384616,1.4022384615384593,2.0830352869352904,3.607892429792433,1.7371400488400472,0.0
69,1.695538461538473,9.752442429792435,1.7241963980463946,2.3267900488400475,1.2326686202686234,1.8524797313797312,1.8047114774114774,1.6421400488400515,1.6795384615384616,1.6892122710622681,2.04820671550671,4.521209096459096,1.886866239316241,0.0
70,1.5689583028083054,7.321720207570203,1.633089255189251,1.9006170329670362,1.178409890109892,1.9632249694749737,1.7205035409035425,1.6979051282051312,1.6795384615384619,1.3653463980464,2.168232112332113,3.1054725885225754,2.4209821123321067,0.0
71,1.5506527472527463,4.019843223443223,1.656928937728941,2.2557432234432278,1.3403860805860812,1.756428937728935,1.659262271062271,1.834033699633705,1.679538461538462,1.368186080586079,1.5220527472527479,2.773809890109895,2.1331336996337,0.0
72,1.6737051282051327,-0.16729487179488067,1.6855384615384563,2.40437179487179,1.813538461538455,1.6725384615384424,1.5158717948717926,1.8837051282051254,1.6795384615384616,1.6851717948717881,1.3997384615384514,1.574538461538458,1.6610384615384561,0.0
73,1.4264384615384653,1.9992051282051315,1.679538461538461,2.2903717948717888,1.6795384615384612,1.6558717948717936,1.4724384615384574,1.9712051282051306,1.6795384615384612,1.5506051282051276,1.5212717948717924,1.6444384615384617,1.6795384615384614,0.0
74,1.6989884615384567,-0.05927344322344961,1.6963289377289337,2.46331227106227,1.031428937728942,1.5898408424908401,1.5212313186813196,1.9040384615384631,1.6795384615384614,1.5095932234432239,1.3441717948717942,1.7419075091575136,1.8808932234432278,0.0
75,1.5528241758241723,1.717833699633705,1.6813717948717983,2.1186765567765615,1.0233860805860813,1.69987179487178,1.6545098901098958,2.47272417582417,1.6795384615384619,1.4447717948717975,1.4438098901098904,3.57084322344322,1.2778384615384668,0.0
76,1.7463051282051287,0.6154384615384632,1.6787908424908442,2.7581217948718004,1.080517032967029,1.6750575091574993,1.5323075091575145,2.0969575091575052,1.6795384615384614,1.1956813186813204,1.3036241758241758,2.327819413919412,1.4218408424908435,0.0
77,1.56987179487179,7.011181318681314,1.67256703296703,2.2795860805860935,1.3815860805860818,2.063381318681318,1.6872765567765533,1.7804098901098926,1.6795384615384616,1.3648098901098928,1.5878146520146545,4.431719413919398,1.9282575091575096,0.0
78,1.6881852869352842,8.936835286935292,1.7680884615384627,2.28223052503052,1.3142194139194154,2.0470638583638627,1.595192429792429,1.6049305250305232,1.6795384615384616,1.6493162393162415,2.0431710012209985,3.6710829059829133,1.1281456043956037,0.0
79,1.672771794871791,1.4090717948717917,1.6795384615384612,1.366305128205135,1.7609051282051342,1.6979717948717892,1.6887717948718015,1.6868717948718088,1.6795384615384616,1.6795384615384612,1.6974051282051446,1.7996051282051242,1.6217051282051334,0.0
80,1.698538461538447,1.7002051282051267,1.6795384615384614,1.0317051282051275,1.6417051282051291,1.5742051282051244,1.6725384615384564,1.6930384615384622,1.6795384615384616,1.6768717948717882,1.7595384615384724,1.5527051282051287,1.4498717948717974,0.0
81,1.7474051282051304,20.887571794871832,1.6874384615384674,0.8641051282051259,2.1457384615384454,1.4169384615384715,1.6990051282051308,1.6993051282051346,1.7865384615384603,1.6833717948717937,1.7605384615384658,4.49790512820512,1.3161384615384597,0.0
82,1.6692717948718,0.2138384615384658,1.6795384615384614,1.5060717948717983,11.783138461538487,1.7110384615384586,1.7491717948718104,1.6773051282051386,1.6795384615384616,1.6751051282051181,1.8310717948718027,6.684105128205107,1.6508051282051184,0.0
83,1.2487717948718053,0.05063846153845993,1.679238461538459,1.3462717948717975,16.83753846153845,1.648805128205131,1.6845384615384655,1.677938461538471,1.7783051282051279,2.1007717948718083,1.7135384615384603,4.127505128205129,1.6981384615384567,0.0
84,1.6850051282051095,2.9912003663003666,1.6792051282051217,1.1806051282051302,5.907033699633703,-0.20436630036629938,1.7929003663003693,1.482067032967025,1.6795384615384616,0.19433369963369113,1.6889717948717942,-10.066099633699666,1.4316051282051367,0.0
85,1.6692860805860825,3.8823717948717893,1.6792051282051215,0.8874765567765561,5.900038461538454,-0.36733296703297436,1.6791194139194134,1.559686080586089,1.6795384615384619,0.8076860805860738,1.6905051282051273,-9.206766300366324,1.2971860805860793,0.0
86,1.4658456043956032,9.51813608058607,1.6793384615384588,1.0738789377289362,5.024276556776553,-0.618249633699629,1.2497432234432322,0.8999479853479878,1.679538461538462,-0.1671782051282082,1.6640313186813216,-0.7030686813186797,0.9877598901098918,0.0
87,1.5487670329670362,0.9538670329670351,1.6793384615384581,0.9244003663003707,1.312071794871793,-0.09509963369963356,1.7347051282051293,1.5350717948717894,1.6795384615384614,0.8435336996336951,1.6968384615384648,-3.8055663003663,1.5005336996336964,0.0
88,1.319117032967031,1.2724646520146492,1.6795384615384612,1.0719646520146493,1.9863789377289378,-1.028287728937728,1.7117194139194132,1.4367384615384742,1.6795384615384614,-0.261587728937729,1.702652747252746,-5.455935347985333,1.491697985347983,0.0
89,1.6286217948717892,0.80606941391941,1.6795384615384614,1.0166598901098904,3.523717032967039,-0.6796615384615413,1.710405128205126,1.4979979853479848,1.6795384615384616,-0.036173443223441105,1.6969717948718017,-6.198906776556789,1.4852217948717916,0.0
90,1.5078551282051282,1.1807360805860732,1.6795384615384614,0.9981598901098944,2.105278937728943,-1.4164663003662974,1.6941717948717996,1.4845741758241697,1.6795384615384616,-0.7137591575091532,1.6968384615384653,-6.2773448717948686,1.5148789377289391,0.0
91,1.4484860805860722,1.6420384615384558,1.6792051282051212,0.7697860805860811,1.4224051282051289,1.23031941391941,1.6795051282051252,1.642438461538464,1.6795384615384616,0.9061194139194131,1.7062527472527484,-1.168880586080593,1.4147860805860764,0.0
92,1.566638461538455,1.604271794871795,1.6792051282051217,0.43843846153846056,1.3285384615384666,1.1082384615384655,1.6498717948717965,1.5816384615384593,1.6795384615384616,0.748671794871791,1.7118384615384705,-2.1373282051282056,1.4944384615384583,0.0
93,1.5249908424908394,1.7750717948717905,1.6792051282051215,0.8703432234432247,1.4171575091575097,-0.5058234432234431,1.7274908424908357,1.5245717948717923,1.6795384615384619,0.48390989010988134,1.692790842490849,-4.7112567765567865,1.4820098901098904,0.0
94,1.6193479853479875,1.1158813186813166,1.6793384615384583,0.6785622710622684,1.4332860805860859,-0.5995186813186777,1.6927717948717933,1.5433384615384578,1.6795384615384616,-0.03750439560440024,1.696524175824181,-3.8363520146520123,1.5487860805860811,0.0
95,1.6690503663003582,0.9019836996336952,1.6793717948717917,1.108050366300368,1.1974456043956008,-1.471302014652012,1.6984194139194169,1.4014384615384692,1.6795384615384616,-0.9335020146520252,1.6944717948717916,-4.869449633699631,1.4664836996336965,0.0
96,1.6976241758241781,1.662238461538464,1.679338461538458,0.9341908424908408,1.48459084249084,1.3662241758241784,1.6764051282051216,1.6576051282051345,1.6795384615384619,0.7791908424908444,1.7183717948718091,-1.2496091575091606,1.6082908424908389,0.0
97,1.6296241758241672,1.3411717948718005,1.679338461538458,0.4285908424908366,1.6325241758241698,1.4282575091575085,1.6806384615384526,1.6592384615384672,1.6795384615384619,1.2271241758241813,1.6977051282051314,-0.648175824175823,1.5864241758241775,0.0
98,-0.5405615384615349,1.199405128205127,1.679338461538458,2.1182384615384544,1.7114384615384632,1.6394384615384578,1.6756384615384643,1.661771794871795,1.6795384615384616,0.5410384615384578,1.696605128205132,-0.06382820512820706,1.3119384615384633,0.0
99,0.04640512820513131,1.6746384615384564,1.679338461538458,1.4716051282051306,1.2886717948717972,0.4123051282051214,1.7671051282051269,1.4544384615384678,1.6795384615384616,0.9300384615384603,1.6917051282051314,-1.9830282051282082,1.4512384615384555,0.0
100,1.815871794871798,1.6442717948717993,1.6792051282051215,0.5767717948717941,1.5366717948717898,0.6308051282051221,1.6945717948717924,1.6114384615384691,1.679538461538462,0.8201051282051307,1.7152051282051497,-3.02279487179487,1.6083384615384668,0.0
101,1.4305051282051262,1.6788717948717922,1.6792051282051215,0.3339717948717913,1.589471794871798,1.2670051282051225,1.6354051282051236,1.6443717948717897,1.6795384615384619,1.5034384615384522,1.707105128205131,-1.538361538461539,1.629471794871799,0.0
102,1.64332417582417,1.7659384615384541,1.6793384615384577,-0.020709157509161802,1.5435241758241813,1.2725575091575114,1.6875384615384645,1.6502051282051349,1.6795384615384616,1.3018908424908329,1.7108717948717889,-1.9506091575091633,1.4945908424908365,0.0
103,1.625005128205129,1.6957717948717992,1.6792051282051215,0.58283846153846,1.6978717948717994,1.1274051282051245,1.6668384615384702,1.6467717948718035,1.6795384615384619,0.5813051282051253,1.7124717948717967,-1.9611948717948786,1.5661717948717948,0.0
104,1.4901384615384612,1.6598717948718011,1.6792051282051215,0.5650384615384627,1.6510384615384635,0.8978717948717948,1.6615384615384636,1.656905128205123,1.6795384615384616,0.8574384615384599,1.705738461538468,-2.2024948717948725,1.568171794871796,0.0
105,1.652738461538459,1.6599051282051316,1.6793384615384577,0.0770384615384631,1.7856051282051317,0.5562051282051265,1.6536384615384676,1.5865051282051272,1.6795384615384619,1.203505128205119,1.7156051282051468,-2.9129615384615413,1.561338461538457,0.0
106,1.696838461538439,2.7980051282051366,1.6792051282051215,-0.2486615384615377,1.6275384615384567,1.1825051282051307,1.7569051282051276,1.6404384615384537,1.6795384615384612,1.6118051282051244,1.700205128205135,-2.7592615384615358,1.5009384615384598,0.0
107,-0.24636630036630147,3.4779670329670282,1.6793384615384577,0.961728937728938,1.6237336996337053,0.8651289377289346,1.755838461538457,1.664276556776562,1.6795384615384614,0.7718336996336964,1.6848384615384695,-3.7339663003662897,1.084109890109888,0.0
108,1.3379384615384597,1.330138461538462,1.679571794871794,1.0973051282051347,1.6703717948718042,1.4282051282051318,1.6738717948717963,1.683705128205139,1.6795384615384616,1.4073384615384672,1.7362384615384556,-0.2796282051282043,1.5094051282051337,0.0
109,1.733305128205122,1.2029051282051226,1.6792051282051212,1.6795384615384616,1.6710384615384581,1.6795384615384616,1.6962051282051325,1.6825717948718126,1.6795384615384616,0.012705128205119967,1.703705128205171,-0.8864615384615376,1.4662051282051392,0.0
110,1.454371794871798,1.6795384615384616,1.6795384615384612,1.072038461538465,1.670538461538452,1.7082051282051334,1.649705128205136,1.698871794871806,1.6795384615384616,1.6768717948717888,1.7175384615384612,1.7507051282051336,1.4745384615384636,0.0
111,1.6948717948717857,7.674171794871788,1.6795384615384614,1.8938717948717982,1.5540051282051244,1.5905384615384648,1.3500384615384748,1.1056717948718107,1.6795384615384619,1.6425384615384664,1.709371794871819,1.783505128205135,1.4283384615384704,0.0
112,1.7118384615384536,0.7578384615384623,1.6792051282051212,0.32373846153846375,1.7263384615384592,1.6122717948717942,1.7076051282051459,1.6761051282051427,1.6795384615384616,0.9300384615384597,1.7029051282051517,-1.4546615384615365,1.4232384615384621,0.0
113,1.6151051282051312,1.755538461538452,1.6792051282051208,0.3769384615384593,1.8164384615384614,1.67770512820512,1.778705128205122,1.696105128205132,1.6795384615384616,1.3675051282051234,1.7041717948718025,-1.9687615384615347,1.4118051282051256,0.0
114,1.6807717948717875,1.1227051282051157,1.6793384615384583,0.7705717948717938,1.8084384615384683,0.669205128205129,1.7613051282051373,1.5423384615384725,1.679538461538462,0.8613051282051254,1.7053051282051301,-2.9967615384615267,1.4439384615384665,0.0
